patent_id,assignee_sequence,assignee_id,disambig_assignee_individual_name_first,disambig_assignee_individual_name_last,disambig_assignee_organization,assignee_type,location_id
11861811,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11841458,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10503457,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10230405,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11657571,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9153027,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7961197,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7620070,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9639102,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9281817,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7627787,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9875105,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12211609,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9239697,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11550325,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7961192,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8169437,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11874662,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12111842,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7428566,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12099453,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7339590,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11151394,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11852813,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9448125,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8095762,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7340734,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8786478,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11645533,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11700713,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8271252,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
6920484,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7081896,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10614613,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7859542,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11977766,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12273220,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8205095,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11971774,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7567104,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8274448,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8045330,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9384410,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10043457,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9549147,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
6963344,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8732713,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9069706,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8761046,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8125488,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8035750,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11941873,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10417817,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11860628,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9330031,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9641182,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9773344,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9177413,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11635623,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11095307,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8572289,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11494265,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8180998,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7653265,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9104423,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8707011,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8099529,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10417989,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8207975,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7620798,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7562174,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
6963340,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9071319,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11487968,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10001996,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9484115,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7369135,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7103720,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
6947047,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8537169,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8724694,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9786255,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12328456,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9621780,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7542749,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9483845,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8943584,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9395414,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9773342,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8768160,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8234478,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10042469,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8502828,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8683184,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9570907,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9930082,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11941887,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7301542,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12204897,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12109701,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7685370,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12092820,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11598876,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12238895,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10218988,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
6353439,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7324117,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9142040,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11722671,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7626815,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8457838,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9668284,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12260486,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7864203,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9697641,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
6959110,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8868925,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7916153,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11455768,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11823320,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10423424,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
6983357,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9886409,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8175160,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11777483,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7382616,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9159367,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9477575,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11908203,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9831198,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8195432,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12160498,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12332349,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8711155,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9829715,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9479709,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8604855,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7348836,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11978266,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7084780,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11689750,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8386797,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11391578,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7418537,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11886262,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9172241,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11828549,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8094239,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9823869,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9164690,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
6947049,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12200913,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7849342,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7478189,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9448779,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8984484,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10116916,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7081895,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
6437780,0,c51e1eaf-64fb-4c8a-859d-3e2ed835e33d,,,NVIDIA U.S. Investment Company,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11972354,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7710741,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8705630,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8428085,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10600232,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11783532,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11507704,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11960433,0,a6d54be7-5962-4f39-b45a-7175042c15dc,,,"NVIDIA Technologies, Inc.",2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11808805,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9477597,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11928764,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9088289,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7852341,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11340355,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9886402,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8587682,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7302512,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
