patent_id,patent_type,patent_date,patent_title,wipo_kind,num_claims,withdrawn,filename
7009615,utility,2006-03-07,Floating point buffer system and method for use during programmable fragment processing in a graphics pipeline,B1,27,0,ipg060307.xml
7010724,utility,2006-03-07,Operating system hang detection and methods for handling hang conditions,B1,26,0,ipg060307.xml
7015913,utility,2006-03-21,Method and apparatus for multithreaded processing of data in a programmable graphics processor,B1,33,0,ipg060321.xml
7015914,utility,2006-03-21,Multiple data buffers for processing graphics data,B1,17,0,ipg060321.xml
7015915,utility,2006-03-21,Programming multiple chips from a command buffer,B1,31,0,ipg060321.xml
7015970,utility,2006-03-21,Method and apparatus for displaying progressive material on an interlaced device,B1,26,0,ipg060321.xml
7023437,utility,2006-04-04,System and method for accelerating graphics processing using a post-geometry data stream during multiple-pass rendering,B1,36,0,ipg060404.xml
7027062,utility,2006-04-11,Register based queuing for texture requests,B2,7,0,ipg060411.xml
7027063,utility,2006-04-11,Texture cache addressing,B1,20,0,ipg060411.xml
7030879,utility,2006-04-18,System and method of improved calculation of diffusely reflected light,B1,22,0,ipg060418.xml
7034829,utility,2006-04-25,Masking system and method for a graphics processing framework embodied on a single semiconductor platform,B2,55,0,ipg060425.xml
7038678,utility,2006-05-02,Dependent texture shadow antialiasing,B2,35,0,ipg060502.xml
7038685,utility,2006-05-02,Programmable graphics processor for multithreaded execution of programs,B1,45,0,ipg060502.xml
7038686,utility,2006-05-02,Programmable graphics processor for multithreaded execution of programs,B1,20,0,ipg060502.xml
7038692,utility,2006-05-02,Method and apparatus for providing a vertex cache,B1,20,0,ipg060502.xml
7039717,utility,2006-05-02,Internet modem streaming socket method,B2,14,0,ipg060502.xml
7042263,utility,2006-05-09,Memory clock slowdown synthesis circuit,B1,9,0,ipg060509.xml
7050055,utility,2006-05-23,Single semiconductor graphics platform with blending and fog capabilities,B2,48,0,ipg060523.xml
7050065,utility,2006-05-23,Minimalist color space converters for optimizing image processing operations,B1,21,0,ipg060523.xml
7050068,utility,2006-05-23,Generation of jittered sub-pixel samples using programmable sub-pixel offsets,B1,7,0,ipg060523.xml
7051152,utility,2006-05-23,Method and system of improving disk access time by compression,B1,37,0,ipg060523.xml
7053893,utility,2006-05-30,Position conflict detection and avoidance in a programmable graphics processor using tile coverage data,B1,19,0,ipg060530.xml
7053901,utility,2006-05-30,System and method for accelerating a special purpose processor,B2,28,0,ipg060530.xml
7053903,utility,2006-05-30,Methods and apparatus for write watch for vertex lists,B1,16,0,ipg060530.xml
7053904,utility,2006-05-30,Position conflict detection and avoidance in a programmable graphics processor,B1,24,0,ipg060530.xml
7054987,utility,2006-05-30,"Apparatus, system, and method for avoiding data writes that stall transactions in a bus interface",B1,14,0,ipg060530.xml
7058769,utility,2006-06-06,Method and system of improving disk access time by compression,B1,7,0,ipg060606.xml
7064763,utility,2006-06-20,Single semiconductor graphics platform,B2,52,0,ipg060620.xml
7065630,utility,2006-06-20,Dynamically creating or removing a physical-to-virtual address mapping in a memory of a peripheral device,B1,27,0,ipg060620.xml
7068272,utility,2006-06-27,"System, method and article of manufacture for Z-value and stencil culling prior to rendering in a computer graphics processing pipeline",B1,67,0,ipg060627.xml
7068278,utility,2006-06-27,Synchronized graphics processing units,B1,21,0,ipg060627.xml
7071947,utility,2006-07-04,Automatic adjustment of floating point output images,B1,28,0,ipg060704.xml
7075539,utility,2006-07-11,Apparatus and method for processing dual format floating-point data in a graphics processing system,B1,10,0,ipg060711.xml
7075541,utility,2006-07-11,Adaptive load balancing in a multi-processor graphics processing system,B2,27,0,ipg060711.xml
7077679,utility,2006-07-18,Retention clip for conductive bridge joined to PC board,B1,14,0,ipg060718.xml
7079156,utility,2006-07-18,Method and system for implementing multiple high precision and low precision interpolators for a graphics pipeline,B1,19,0,ipg060718.xml
7080194,utility,2006-07-18,Method and system for memory access arbitration for minimizing read/write turnaround penalties,B1,40,0,ipg060718.xml
7081895,utility,2006-07-25,Systems and methods of multi-pass data processing,B2,44,0,ipg060725.xml
7081896,utility,2006-07-25,Memory request timing randomizer,B1,27,0,ipg060725.xml
7081902,utility,2006-07-25,"Apparatus, system, and method for gamma correction of smoothed primitives",B1,20,0,ipg060725.xml
7084780,utility,2006-08-01,Remote control device for use with a personal computer (PC) and multiple A/V devices and method of use,B2,15,0,ipg060801.xml
7085184,utility,2006-08-01,Delayed bitline leakage compensation circuit for memory devices,B1,39,0,ipg060801.xml
7091979,utility,2006-08-15,Pixel load instruction for a programmable graphics processor,B1,9,0,ipg060815.xml
7091982,utility,2006-08-15,Low power programmable processor,B2,35,0,ipg060815.xml
7091983,utility,2006-08-15,Coordinate wrapping for anisotropic filtering of non-power of two textures,B1,20,0,ipg060815.xml
7091984,utility,2006-08-15,Scalable desktop,B1,22,0,ipg060815.xml
7095386,utility,2006-08-22,Graphics system including a plurality of heads,B2,15,0,ipg060822.xml
7095414,utility,2006-08-22,Blending system and method in an integrated computer graphics pipeline,B2,30,0,ipg060822.xml
7098922,utility,2006-08-29,Multiple data buffers for processing graphics data,B1,19,0,ipg060829.xml
7100013,utility,2006-08-29,Method and apparatus for partial memory power shutoff,B1,24,0,ipg060829.xml
7102646,utility,2006-09-05,Demand-based memory system for graphics applications,B1,17,0,ipg060905.xml
7103720,utility,2006-09-05,Shader cache using a coherency protocol,B1,19,0,ipg060905.xml
7106336,utility,2006-09-12,Method and system for deferred evaluation of transforms in graphics processors,B1,20,0,ipg060912.xml
7109996,utility,2006-09-19,Apparatus and method for rendering characters into a memory,B1,31,0,ipg060919.xml
7109999,utility,2006-09-19,Method and system for implementing programmable texture lookups from texture coordinate sets,B1,20,0,ipg060919.xml
7117238,utility,2006-10-03,Method and system for performing pipelined reciprocal and reciprocal square root operations,B1,35,0,ipg061003.xml
7117421,utility,2006-10-03,Transparent error correction code memory system and method,B1,34,0,ipg061003.xml
7119806,utility,2006-10-10,"System, method and article of manufacture for shadow mapping",B1,31,0,ipg061010.xml
7120653,utility,2006-10-10,Method and apparatus for providing an integrated file system,B2,44,0,ipg061010.xml
7120816,utility,2006-10-10,Method for testing synchronization and connection status of a graphics processing unit module,B2,24,0,ipg061010.xml
7120930,utility,2006-10-10,Method and apparatus for control of security protocol negotiation,B2,29,0,ipg061010.xml
7123180,utility,2006-10-17,System and method for controlling an electronic device using a single-axis gyroscopic remote control,B1,32,0,ipg061017.xml
7126608,utility,2006-10-24,Graphics processor and system with microcontroller for programmable sequencing of power up or power down operations,B2,20,0,ipg061024.xml
7126826,utility,2006-10-24,Quick-connect thermal solution for computer hardware testing,B1,20,0,ipg061024.xml
7129909,utility,2006-10-31,Method and system using compressed display mode list,B1,35,0,ipg061031.xml
7133892,utility,2006-11-07,Method and computer program product for customized information management by allowing a first habitat to access other habitats to retrieve information from the other habitats,B2,19,0,ipg061107.xml
7136068,utility,2006-11-14,Texture cache for a computer graphics accelerator,B1,7,0,ipg061114.xml
7136070,utility,2006-11-14,"System, method and computer program product for using an arbitrary quantity as texture address",B1,36,0,ipg061114.xml
7136071,utility,2006-11-14,Method and apparatus for sampling non-power of two dimension texture maps,B1,17,0,ipg061114.xml
7136081,utility,2006-11-14,System and method of line sampling object scene information,B2,131,0,ipg061114.xml
7136953,utility,2006-11-14,"Apparatus, system, and method for bus link width optimization",B1,23,0,ipg061114.xml
7139003,utility,2006-11-21,Methods of processing graphics data including reading and writing buffers,B1,10,0,ipg061121.xml
7142192,utility,2006-11-28,Cursor locator for multi-monitor systems,B2,33,0,ipg061128.xml
7142206,utility,2006-11-28,Shared N-patch edges,B1,15,0,ipg061128.xml
7142214,utility,2006-11-28,Data format for low power programmable processor,B2,9,0,ipg061128.xml
7142215,utility,2006-11-28,Method and apparatus for processing stencil data using a programmable graphics processor,B1,44,0,ipg061128.xml
7143137,utility,2006-11-28,Method and apparatus for security protocol and address translation integration,B2,16,0,ipg061128.xml
7143188,utility,2006-11-28,Method and apparatus for network address translation integration with internet protocol security,B2,11,0,ipg061128.xml
7145565,utility,2006-12-05,Depth bounds testing,B2,32,0,ipg061205.xml
7151543,utility,2006-12-19,Vertex processor with multiple interfaces,B1,23,0,ipg061219.xml
7151667,utility,2006-12-19,"Modular, scalable thermal solution",B2,21,0,ipg061219.xml
7154507,utility,2006-12-26,"System, method and computer program product for texture shading",B1,15,0,ipg061226.xml
7154749,utility,2006-12-26,System for efficiently cooling a processor,B2,13,0,ipg061226.xml
7159104,utility,2007-01-02,Simplified memory detection,B2,19,0,ipg070102.xml
7159112,utility,2007-01-02,Decryption of graphics data in a graphics processing pipeline,B1,38,0,ipg070102.xml
7161812,utility,2007-01-09,System for arraying surface mount grid array contact pads to optimize trace escape routing for a printed circuit board,B1,10,0,ipg070109.xml
7162716,utility,2007-01-09,Software emulator for optimizing application-programmable vertex processing,B2,18,0,ipg070109.xml
7166934,utility,2007-01-23,Package-based voltage control,B2,10,0,ipg070123.xml
7167183,utility,2007-01-23,Reorganized anisotropic sampling order,B1,21,0,ipg070123.xml
7170513,utility,2007-01-30,System and method for display list occlusion branching,B1,53,0,ipg070130.xml
7170515,utility,2007-01-30,Rendering pipeline,B1,20,0,ipg070130.xml
7170757,utility,2007-01-30,Field changeable graphics system for a computing device,B2,29,0,ipg070130.xml
7171051,utility,2007-01-30,Method and apparatus for performing fixed blocksize compression for texture mapping,B1,38,0,ipg070130.xml
7173635,utility,2007-02-06,Remote graphical user interface support using a graphics processing unit,B2,29,0,ipg070206.xml
7174432,utility,2007-02-06,"Asynchronous, independent and multiple process shared memory system in an adaptive computing architecture",B2,45,0,ipg070206.xml
7174436,utility,2007-02-06,Method and system for maintaining shadow copies of data using a shadow mask bit,B1,9,0,ipg070206.xml
7176878,utility,2007-02-13,Backlight dimming and LCD amplitude boost,B2,20,0,ipg070213.xml
7178130,utility,2007-02-13,Digital processing architecture using compiled dataflow definition,B2,20,0,ipg070213.xml
7180742,utility,2007-02-20,Apparatus and method for cooling semiconductor devices,B1,15,0,ipg070220.xml
7184040,utility,2007-02-27,Early stencil test rejection,B1,20,0,ipg070227.xml
7185286,utility,2007-02-27,Interface for mobilizing content and transactions on multiple classes of devices,B2,18,0,ipg070227.xml
7187220,utility,2007-03-06,Memory clock slowdown,B1,16,0,ipg070306.xml
7188250,utility,2007-03-06,Method and apparatus for performing network processing functions,B1,18,0,ipg070306.xml
7188263,utility,2007-03-06,Method and apparatus for controlling power state of a multi-lane serial bus link having a plurality of state transition detectors wherein powering down all the state transition detectors except one,B1,17,0,ipg070306.xml
7190366,utility,2007-03-13,Method and system for a general instruction raster stage that generates programmable pixel packets,B2,19,0,ipg070313.xml
7191088,utility,2007-03-13,Method and system for memory temperature detection and thermal load management,B1,19,0,ipg070313.xml
7191331,utility,2007-03-13,Detection of support for security protocol and address translation integration,B2,15,0,ipg070313.xml
7193627,utility,2007-03-20,Trilinear optimization for texture filtering,B1,12,0,ipg070320.xml
7194598,utility,2007-03-20,System and method using embedded microprocessor as a node in an adaptable computing machine,B2,48,0,ipg070320.xml
7194605,utility,2007-03-20,Cache for instruction set architecture using indexes to achieve compression,B2,19,0,ipg070320.xml
7196703,utility,2007-03-27,Primitive extension,B1,17,0,ipg070327.xml
7197686,utility,2007-03-27,Reconfigurable bit-manipulation node,B2,25,0,ipg070327.xml
7199799,utility,2007-04-03,Interleaving of pixels for low power programmable processor,B2,12,0,ipg070403.xml
7205973,utility,2007-04-17,Gradual dimming of backlit displays,B2,30,0,ipg070417.xml
7205997,utility,2007-04-17,Transparent video capture from primary video surface,B1,21,0,ipg070417.xml
7206556,utility,2007-04-17,Wireless transmitter control lockout,B1,21,0,ipg070417.xml
7206872,utility,2007-04-17,System and method for insertion of markers into a data stream,B2,13,0,ipg070417.xml
7206902,utility,2007-04-17,"System, apparatus and method for predicting accesses to a memory",B2,28,0,ipg070417.xml
7209133,utility,2007-04-24,Method and apparatus for asynchronous display of graphic images,B2,17,0,ipg070424.xml
7209140,utility,2007-04-24,"System, method and article of manufacture for a programmable vertex processing model with instruction set",B1,14,0,ipg070424.xml
7216050,utility,2007-05-08,System and method for testing a printed circuit board assembly,B1,19,0,ipg070508.xml
7218291,utility,2007-05-15,Increased scalability in the fragment shading pipeline,B2,27,0,ipg070515.xml
7221368,utility,2007-05-22,Stippled lines using direct distance evaluation,B1,28,0,ipg070522.xml
7221369,utility,2007-05-22,"Apparatus, system, and method for delivering data to multiple memory clients via a unitary buffer",B1,2,0,ipg070522.xml
7221371,utility,2007-05-22,Shorter footprints for anisotropic texture filtering,B2,15,0,ipg070522.xml
7221566,utility,2007-05-22,System for cooling a processor while reducing air flow noise,B1,12,0,ipg070522.xml
7221851,utility,2007-05-22,Method and system for DVD smooth search transitions,B1,13,0,ipg070522.xml
7224359,utility,2007-05-29,Depth clamping system and method in a hardware graphics pipeline,B1,23,0,ipg070529.xml
7225216,utility,2007-05-29,Method and system for a floating point multiply-accumulator,B1,16,0,ipg070529.xml
7225279,utility,2007-05-29,Data distributor in a computation unit forwarding network data to select components in respective communication method type,B2,29,0,ipg070529.xml
7225323,utility,2007-05-29,Multi-purpose floating point and integer multiply-add functional unit with multiplication-comparison test addition and exponent pipelines,B2,23,0,ipg070529.xml
7231138,utility,2007-06-12,Method and system for DVD single frame stepping backwards,B1,27,0,ipg070612.xml
7231585,utility,2007-06-12,Error correction for flash memory,B2,20,0,ipg070612.xml
7233334,utility,2007-06-19,Storage buffers with reference counters to improve utilization,B1,21,0,ipg070619.xml
7234161,utility,2007-06-19,Method and apparatus for deflecting flooding attacks,B1,25,0,ipg070619.xml
7240179,utility,2007-07-03,"System, apparatus and method for reclaiming memory holes in memory composed of arbitrarily-sized memory devices",B1,6,0,ipg070703.xml
7240184,utility,2007-07-03,"Multipurpose functional unit with multiplication pipeline, addition pipeline, addition pipeline and logical test pipeline capable of performing integer multiply-add operations",B2,21,0,ipg070703.xml
7243341,utility,2007-07-10,Scripting language for processing typed structured data,B2,11,0,ipg070710.xml
7245302,utility,2007-07-17,Processing high numbers of independent textures in a 3-D graphics pipeline,B1,9,0,ipg070717.xml
7248261,utility,2007-07-24,Method and apparatus to accelerate rendering of shadow effects for computer-generated images,B1,12,0,ipg070724.xml
7248264,utility,2007-07-24,Edge connector for field changeable graphics system,B2,36,0,ipg070724.xml
7248597,utility,2007-07-24,General purpose input/output controller,B2,26,0,ipg070724.xml
7249242,utility,2007-07-24,Input pipeline registers for a node in an adaptive computing engine,B2,17,0,ipg070724.xml
7249306,utility,2007-07-24,System and method for generating 128-bit cyclic redundancy check values with 32-bit granularity,B2,13,0,ipg070724.xml
7250946,utility,2007-07-31,Shared N-patch edges,B1,18,0,ipg070731.xml
7250953,utility,2007-07-31,Statistics instrumentation for low power programmable processor,B2,12,0,ipg070731.xml
7253599,utility,2007-08-07,Bandgap reference circuit,B2,7,0,ipg070807.xml
7256571,utility,2007-08-14,Power supply dynamic set point circuit,B1,22,0,ipg070814.xml
7256788,utility,2007-08-14,Graphics power savings system and method,B1,21,0,ipg070814.xml
7256792,utility,2007-08-14,Method and apparatus for sampling non-power of two dimension texture maps,B1,20,0,ipg070814.xml
7256796,utility,2007-08-14,Per-fragment control for writing an output buffer,B1,28,0,ipg070814.xml
7259606,utility,2007-08-21,Data sampling clock edge placement training for high speed GPU-memory interface,B2,20,0,ipg070821.xml
7260631,utility,2007-08-21,System and method for receiving iSCSI protocol data units,B1,27,0,ipg070821.xml
7260686,utility,2007-08-21,"System, apparatus and method for performing look-ahead lookup on predictive information in a cache memory",B2,13,0,ipg070821.xml
7262776,utility,2007-08-28,Incremental updating of animated displays using copy-on-write semantics,B1,19,0,ipg070828.xml
7265759,utility,2007-09-04,Field changeable rendering system for a computing device,B2,21,0,ipg070904.xml
7265764,utility,2007-09-04,System and method for providing a hardware icon with magnification and security,B2,65,0,ipg070904.xml
7268785,utility,2007-09-11,System and method for interfacing graphics program modules,B1,99,0,ipg070911.xml
7268786,utility,2007-09-11,Reconfigurable pipeline for low power programmable processor,B2,6,0,ipg070911.xml
7271810,utility,2007-09-18,Spread-compensated anisotropic texture sampling,B1,20,0,ipg070918.xml
7272680,utility,2007-09-18,Method of transferring data between computer peripherals,B2,20,0,ipg070918.xml
7274369,utility,2007-09-25,Digital image compositing using a programmable graphics processor,B1,17,0,ipg070925.xml
7274373,utility,2007-09-25,"System, method and computer program product for providing arbitrary texture filtering",B1,60,0,ipg070925.xml
7274568,utility,2007-09-25,Apparatus and method for cooling semiconductor devices,B1,10,0,ipg070925.xml
7275121,utility,2007-09-25,System and method for hardware assisted resource sharing,B1,12,0,ipg070925.xml
7275123,utility,2007-09-25,Method and apparatus for providing peer-to-peer data transfer within a computing environment,B2,20,0,ipg070925.xml
7275143,utility,2007-09-25,"System, apparatus and method for avoiding page conflicts by characterizing addresses in parallel with translations of memory addresses",B1,16,0,ipg070925.xml
7277581,utility,2007-10-02,Method for video format detection,B1,10,0,ipg071002.xml
7278008,utility,2007-10-02,Virtual address translation system with caching of variable-range translation clusters,B1,33,0,ipg071002.xml
7279887,utility,2007-10-09,In-process system level test before surface mount,B1,7,0,ipg071009.xml
7280112,utility,2007-10-09,Arithmetic logic unit temporary registers,B1,21,0,ipg071009.xml
7281232,utility,2007-10-09,Method and apparatus for automatically checking circuit layout routing,B1,42,0,ipg071009.xml
7286066,utility,2007-10-23,Acceleration of bitstream decoding,B1,20,0,ipg071023.xml
7286129,utility,2007-10-23,Two-sided stencil testing system and method,B1,4,0,ipg071023.xml
7286133,utility,2007-10-23,"System, method and computer program product for programmable fragment processing",B2,9,0,ipg071023.xml
7286134,utility,2007-10-23,System and method for packing data in a tiled graphics memory,B1,21,0,ipg071023.xml
7287145,utility,2007-10-23,"System, apparatus and method for reclaiming memory holes in memory composed of identically-sized memory devices",B1,21,0,ipg071023.xml
7289125,utility,2007-10-30,Graphics device clustering with PCI-express,B2,22,0,ipg071030.xml
7289126,utility,2007-10-30,Gamma-corrected texel storage in a graphics memory,B1,32,0,ipg071030.xml
7289539,utility,2007-10-30,Synchronization of stereo glasses in multiple-end-view environments,B1,26,0,ipg071030.xml
7292239,utility,2007-11-06,Cull before attribute read,B1,16,0,ipg071106.xml
7292242,utility,2007-11-06,Clipping with addition of vertices to existing primitives,B1,21,0,ipg071106.xml
7292254,utility,2007-11-06,"Apparatus, system, and method for clipping graphics primitives with reduced sensitivity to vertex ordering",B1,13,0,ipg071106.xml
7296139,utility,2007-11-13,In-memory table structure for virtual address translation system with translation units of variable range size,B1,25,0,ipg071113.xml
7296213,utility,2007-11-13,Error correction cache for flash memory,B2,22,0,ipg071113.xml
7298375,utility,2007-11-20,Arithmetic logic units in series in a graphics pipeline,B1,29,0,ipg071120.xml
7301542,utility,2007-11-27,System and method for filtering graphics data on scanout to a monitor,B1,20,0,ipg071127.xml
7302499,utility,2007-11-27,Internet modem streaming socket method,B2,17,0,ipg071127.xml
7302512,utility,2007-11-27,Interrupt steering in computing devices to effectuate peer-to-peer communications between device controllers and coprocessors,B1,13,0,ipg071127.xml
7307628,utility,2007-12-11,Diamond culling of small primitives,B1,19,0,ipg071211.xml
7310722,utility,2007-12-18,Across-thread out of order instruction dispatch in a multithreaded graphics processor,B2,23,0,ipg071218.xml
7313710,utility,2007-12-25,High quality and high performance three-dimensional graphics architecture for portable handheld devices,B1,20,0,ipg071225.xml
7315912,utility,2008-01-01,Deadlock avoidance in a bus fabric,B2,7,0,ipg080101.xml
7315957,utility,2008-01-01,Method of providing a second clock while changing a first supplied clock frequency then supplying the changed first clock,B1,20,0,ipg080101.xml
7318139,utility,2008-01-08,System for hardware assisted free list management,B2,4,0,ipg080108.xml
7324026,utility,2008-01-29,Optimization of decoder memory usage for VLC tables,B2,18,0,ipg080129.xml
7324105,utility,2008-01-29,Neighbor and edge indexing,B1,19,0,ipg080129.xml
7324106,utility,2008-01-29,Translation of register-combiner state into shader microcode,B1,11,0,ipg080129.xml
7324111,utility,2008-01-29,Method and apparatus for routing graphics processing signals to a stand-alone module,B2,16,0,ipg080129.xml
7324112,utility,2008-01-29,System and method for processing divergent samples in a programmable graphics processing unit,B1,24,0,ipg080129.xml
7324113,utility,2008-01-29,Perspective correction computation optimization,B1,20,0,ipg080129.xml
7324117,utility,2008-01-29,Method and apparatus for using non-power of two dimension texture maps,B1,16,0,ipg080129.xml
7324547,utility,2008-01-29,Internet protocol (IP) router residing in a processor chipset,B1,28,0,ipg080129.xml
7327442,utility,2008-02-05,Methods and systems of calculating the height of an object observed by a camera,B1,20,0,ipg080205.xml
7328358,utility,2008-02-05,High quality and high performance three-dimensional graphics architecture for portable handheld devices,B1,20,0,ipg080205.xml
7328439,utility,2008-02-05,System and method for creating thread-level message hooks,B1,31,0,ipg080205.xml
7330183,utility,2008-02-12,Techniques for projecting data maps,B1,20,0,ipg080212.xml
7330866,utility,2008-02-12,System for frequency-domain scaling for discrete cosine transform,B2,22,0,ipg080212.xml
7330916,utility,2008-02-12,Graphic controller to manage a memory and effective size of FIFO buffer as viewed by CPU can be as large as the memory,B1,19,0,ipg080212.xml
7330962,utility,2008-02-12,Dynamic instruction sequence selection during scheduling,B2,21,0,ipg080212.xml
7331013,utility,2008-02-12,Viterbi decoder with survivor bits stored to support look-ahead addressing,B2,34,0,ipg080212.xml
7333119,utility,2008-02-19,System and method for virtual coverage anti-aliasing,B1,14,0,ipg080219.xml
7334050,utility,2008-02-19,Voice applications and voice-based interface,B2,21,0,ipg080219.xml
7334108,utility,2008-02-19,Multi-client virtual address translation system with translation units of variable-range size,B1,26,0,ipg080219.xml
7336277,utility,2008-02-26,Per-pixel output luminosity compensation,B1,40,0,ipg080226.xml
7339590,utility,2008-03-04,Vertex processing unit supporting vertex texture mapping,B1,13,0,ipg080304.xml
7339592,utility,2008-03-04,Simulating multiported memories using lower port count memories,B2,21,0,ipg080304.xml
7339593,utility,2008-03-04,Anisotropic optimization for texture filtering,B1,12,0,ipg080304.xml
7339594,utility,2008-03-04,Optimized anisotropic texture sampling,B1,20,0,ipg080304.xml
7339789,utility,2008-03-04,"Modular, scalable thermal solution",B2,15,0,ipg080304.xml
7340547,utility,2008-03-04,Servicing of multiple interrupts using a deferred procedure call in a multiprocessor system,B1,19,0,ipg080304.xml
7340562,utility,2008-03-04,Cache for instruction set architecture,B2,17,0,ipg080304.xml
7340577,utility,2008-03-04,Method and system for efficiently executing reads after writes in a memory employing delayed write data,B1,39,0,ipg080304.xml
7340734,utility,2008-03-04,Method and apparatus to make code more difficult to reverse engineer,B1,17,0,ipg080304.xml
7342590,utility,2008-03-11,Screen compression,B1,20,0,ipg080311.xml
7343625,utility,2008-03-11,"System, method and computer program product for automated interaction with and data extraction from Java applets",B1,35,0,ipg080311.xml
7346894,utility,2008-03-18,Method and system for specifying file-specific program settings,B1,28,0,ipg080318.xml
7348836,utility,2008-03-25,Integrated circuit core power supply event monitor,B1,20,0,ipg080325.xml
7353243,utility,2008-04-01,Reconfigurable filter node for an adaptive computing machine,B2,32,0,ipg080401.xml
7353369,utility,2008-04-01,System and method for managing divergent threads in a SIMD architecture,B1,15,0,ipg080401.xml
7353480,utility,2008-04-01,"Apparatus, system, and method for designing via pads having extended contours",B1,5,0,ipg080401.xml
7353516,utility,2008-04-01,Data flow control for adaptive integrated circuitry,B2,20,0,ipg080401.xml
7355602,utility,2008-04-08,Surrogate stencil buffer clearing,B1,17,0,ipg080408.xml
7355603,utility,2008-04-08,Filtering unit for floating-point texture data,B2,22,0,ipg080408.xml
7356621,utility,2008-04-08,Method and system for transferring data between a requesting program and a hardware device,B1,40,0,ipg080408.xml
7358970,utility,2008-04-15,Method and apparatus for modifying depth values using pixel programs,B1,18,0,ipg080415.xml
7359197,utility,2008-04-15,System for efficiently cooling a processor,B2,20,0,ipg080415.xml
7359205,utility,2008-04-15,Bottom exit of exhaust air from a chassis to reduce acoustics emission,B1,20,0,ipg080415.xml
7359380,utility,2008-04-15,Network protocol processing for routing and bridging,B1,23,0,ipg080415.xml
7359983,utility,2008-04-15,Fragment processing utilizing cross-linked tables,B1,23,0,ipg080415.xml
7360216,utility,2008-04-15,Method and system for real-time multitasking,B2,20,0,ipg080415.xml
7362332,utility,2008-04-22,System and method of simulating motion blur efficiently,B2,41,0,ipg080422.xml
7362772,utility,2008-04-22,Network processing pipeline chipset for routing and host packet processing,B1,37,0,ipg080422.xml
7363572,utility,2008-04-22,Editing outbound TCP frames and generating acknowledgements,B2,19,0,ipg080422.xml
7363610,utility,2008-04-22,Building integrated circuits using a common database,B2,20,0,ipg080422.xml
7366745,utility,2008-04-29,High-speed function approximation,B1,22,0,ipg080429.xml
7366842,utility,2008-04-29,Creating permanent storage on the fly within existing buffers,B1,20,0,ipg080429.xml
7366878,utility,2008-04-29,Scheduling instructions from multi-thread instruction buffer based on phase boundary qualifying rule for phases of math and data access operations with better caching,B1,20,0,ipg080429.xml
7366929,utility,2008-04-29,Combined serial and parallel port for high speed controls,B1,25,0,ipg080429.xml
7369003,utility,2008-05-06,"Oscillator system having a plurality of microelectromechanical resonators and method of designing, controlling or operating the same",B2,36,0,ipg080506.xml
7369126,utility,2008-05-06,Method and apparatus to accelerate rendering of shadows,B1,10,0,ipg080506.xml
7369132,utility,2008-05-06,"Apparatus, system, and method for delivering data to multiple memory clients via a unitary buffer",B1,16,0,ipg080506.xml
7369133,utility,2008-05-06,"Apparatus, system, and method for a partitioned memory for a graphics system",B1,26,0,ipg080506.xml
7369135,utility,2008-05-06,Memory management system having a forward progress bit,B2,16,0,ipg080506.xml
7369136,utility,2008-05-06,Computing anisotropic texture mapping parameters,B1,23,0,ipg080506.xml
7369140,utility,2008-05-06,"System, apparatus and method for subpixel shifting of sample positions to anti-alias computer-generated images",B1,18,0,ipg080506.xml
7369679,utility,2008-05-06,Method for applying a digital watermark to an output image from a computer program,B2,8,0,ipg080506.xml
7370132,utility,2008-05-06,Logical-to-physical lane assignment to reduce clock power dissipation in a bus having a variable link width,B1,18,0,ipg080506.xml
7370153,utility,2008-05-06,System and method of pre-fetching using an extended data structure including required data and a pre-fetch flag,B1,18,0,ipg080506.xml
7370170,utility,2008-05-06,Data mask as write-training feedback flag,B2,16,0,ipg080506.xml
7370186,utility,2008-05-06,Multi-tasking bootstrap system and method,B1,20,0,ipg080506.xml
7372378,utility,2008-05-13,Efficient decoding of n-tuple variable bit length symbols,B2,19,0,ipg080513.xml
7372379,utility,2008-05-13,Method and system for decoding N-tuple variable length code,B1,30,0,ipg080513.xml
7372465,utility,2008-05-13,Scalable graphics processing for remote display,B1,19,0,ipg080513.xml
7372467,utility,2008-05-13,System and method for modifying a number of texture samples for anisotropic texture filtering,B1,21,0,ipg080513.xml
7372468,utility,2008-05-13,Anisotropic texture filtering with a modified number of texture samples,B1,21,0,ipg080513.xml
7372471,utility,2008-05-13,System and method for single-sample virtual coverage anti-aliasing,B1,17,0,ipg080513.xml
7375727,utility,2008-05-20,"System, method and computer program product for geometrically transforming geometric objects",B1,22,0,ipg080520.xml
7376803,utility,2008-05-20,Page stream sorter for DRAM systems,B1,18,0,ipg080520.xml
7379475,utility,2008-05-27,Communications processor,B2,62,0,ipg080527.xml
7382366,utility,2008-06-03,"Method, apparatus, system, and graphical user interface for selecting overclocking parameters of a graphics system",B1,18,0,ipg080603.xml
7382368,utility,2008-06-03,Planar z representation for z compression,B1,12,0,ipg080603.xml
7382377,utility,2008-06-03,Render to texture cull,B1,20,0,ipg080603.xml
7382616,utility,2008-06-03,Cooling system for computer hardware,B2,18,0,ipg080603.xml
7383352,utility,2008-06-03,Method and apparatus for providing an integrated network of processors,B2,25,0,ipg080603.xml
7383412,utility,2008-06-03,On-demand memory synchronization for peripheral systems with multiple parallel processors,B1,22,0,ipg080603.xml
7385604,utility,2008-06-10,Fragment scattering,B1,18,0,ipg080610.xml
7385607,utility,2008-06-10,Scalable shader architecture,B2,44,0,ipg080610.xml
